,kappa,# Edges,# Nodes,Min Degree,Max Degree,Diameter,Concentrated
607,2.093443463415819,468,33,25,32,2,0
608,3.425134745193732,238,84,1,13,5,0
609,1.5679646307739215,3744,96,67,85,2,0
610,3.1329487620410243,762,55,20,35,2,1
611,3.686878518126488,1822,63,53,62,2,1
612,1.083631912999278,175,40,5,15,3,0
613,4.258671561797126,1860,66,50,62,2,0
614,4.071056753818054,1297,63,30,51,2,0
615,4.0290336709879035,4246,98,80,92,2,1
616,1.1205938079107471,94,25,3,12,3,0
617,1.4654310811702498,183,41,3,14,3,0
618,3.1364950870786648,220,31,9,20,2,0
619,3.9972784266845105,776,44,31,39,2,0
620,2.379234424264397,401,38,14,28,2,0
621,4.133965255361913,3569,90,68,84,2,0
622,4.3764589604214414,2425,79,50,69,2,1
623,4.108121924301237,148,62,1,10,6,0
624,4.455926321600322,911,56,20,46,2,1
625,3.7196953151520353,1872,92,30,51,2,0
626,2.7936211730413065,297,44,6,20,3,0
627,3.9700552435141634,943,71,18,38,2,0
628,2.4706866259054245,376,92,2,15,4,0
629,3.49082718325117,1280,61,33,52,2,1
630,1.2317920221309655,1063,87,13,34,2,0
631,2.946296419287193,1142,67,24,44,2,0
632,2.644712114903298,207,27,9,20,2,1
633,2.6168645940980646,422,36,17,30,2,0
634,2.0840659845416853,214,61,1,13,5,0
635,2.5167286027638194,3041,82,68,79,2,0
636,1.5254156685019793,350,57,3,18,3,0
637,2.320830800595919,3237,81,79,80,2,0
638,1.710638750795629,1750,82,32,54,2,0
639,3.9190339631988693,183,37,6,15,3,1
640,3.49972357077121,2507,83,51,71,2,0
641,3.425489836372524,578,94,6,21,3,0
642,1.2999008980427709,4236,100,75,93,2,0
643,1.9183539018370852,1128,51,39,49,2,0
644,3.692173628288518,965,70,21,39,2,1
645,2.277570850065461,808,90,9,28,3,0
646,2.22247755697816,116,44,2,12,4,0
647,3.511212990668537,2115,81,42,62,2,0
648,3.7703836421796435,426,36,18,29,2,1
649,0.9364357182318237,299,30,15,24,2,0
650,4.226026362522204,2242,78,47,64,2,1
651,2.21770647269878,2120,78,46,62,2,0
652,1.5951355772339393,1554,61,45,57,2,0
653,4.439711403184221,2668,89,49,71,2,1
654,0.5614200227766397,3007,93,54,75,2,0
655,3.430653616331916,599,82,7,22,3,0
656,1.3830868807630723,511,40,21,32,2,0
657,2.25492260836501,340,29,17,28,2,1
658,0.7558175903704041,1258,58,35,51,2,0
659,1.4163547369483251,2331,72,59,69,2,0
660,2.3063105616224093,1950,76,42,62,2,0
661,2.456798876992941,1186,50,44,49,2,0
662,0.9593905736789337,2349,76,54,68,2,0
663,3.6830436335099535,2683,85,52,72,2,0
664,3.5643084574126296,648,58,15,33,2,1
665,1.3572791593559823,1669,70,39,59,2,0
666,1.5945768202475334,1028,54,28,43,2,0
667,0.5320056916217046,2424,86,43,66,2,0
668,3.5483184875438685,476,61,6,24,3,1
669,2.737036959462369,262,42,8,19,3,0
670,4.009604737586101,142,36,3,12,4,1
671,1.33659647087888,494,34,26,32,2,0
672,3.345488498611615,253,30,10,22,2,1
673,2.6617912020063956,1879,86,30,56,2,0
674,2.0411086526411824,2619,82,55,75,2,0
675,2.6665036587601545,681,67,13,31,3,0
676,1.4989828299671784,2573,87,48,71,2,0
677,3.85224902590964,420,30,25,29,2,1
678,4.420381862543623,208,34,7,19,2,1
679,1.9742739566922216,110,36,2,12,4,0
680,3.13425950221107,2235,70,55,68,2,0
681,2.860413405065693,866,45,31,41,2,0
682,3.700584377587701,1129,56,30,48,2,0
683,3.0730970911104243,1861,100,25,50,2,1
684,4.024515904514548,1630,80,31,50,2,0
685,4.034664695099776,1015,48,37,47,2,1
686,1.3948106726473792,355,29,21,28,2,0
687,4.457311462653099,3446,84,79,83,2,1
688,3.573791165145506,4408,96,87,95,2,0
689,3.1958743944191204,187,30,8,18,2,0
690,4.299479097958317,368,47,8,23,3,1
691,3.2510905665295056,1533,70,34,58,2,0
692,0.8815332236322759,1482,84,25,43,2,0
693,3.631817906767597,1021,73,21,41,2,1
694,1.901739820572037,874,89,11,28,3,0
695,4.053744742868885,2734,97,45,68,2,0
696,1.370317887195621,1857,77,37,57,2,0
697,2.7681765538059646,601,69,11,27,3,1
698,0.5373748628697563,401,42,12,26,2,0
699,4.140334914863136,1959,99,28,51,2,0
700,4.015555453922852,2749,78,65,76,2,1
701,0.9382568420665081,2276,79,47,65,2,0
702,3.0842210635621394,287,69,3,16,4,0
703,3.9738387759001457,580,46,19,33,2,1
704,4.236248236966222,1389,66,31,52,2,1
705,2.879036475503288,299,37,10,22,3,1
706,4.445603005638178,238,30,12,20,2,1
707,1.9531975743109427,1115,55,32,46,2,0
708,4.036999905668994,478,32,28,31,2,1
709,1.0673599423278475,3667,90,75,87,2,0
710,2.3040045730361,257,44,6,19,3,0
711,2.840934828958528,1016,64,23,42,2,0
712,0.6025569661611887,247,76,2,14,5,0
713,4.22102108374424,2281,71,58,68,2,0
714,3.28751471031386,218,29,9,20,2,0
715,3.754728376713398,728,39,35,38,2,0
716,1.1305484865878426,855,78,12,30,2,0
717,2.242549962316106,3546,93,68,82,2,0
718,2.3305907600049256,609,42,23,36,2,1
719,1.8667706125952077,376,32,18,28,2,0
720,1.0251530011173249,441,38,17,28,2,0
721,4.088835478475978,1052,73,16,39,2,1
722,1.3250335696325024,1436,66,36,53,2,0
723,3.111560399736761,885,60,21,40,2,0
724,0.8231877341415279,484,50,12,28,2,0
725,0.7292798885138443,816,66,17,33,2,0
726,3.7622634884043973,447,44,13,27,2,1
727,3.638976797352012,1164,76,19,40,2,1
728,3.478456138016361,832,73,13,32,2,0
729,4.247733631182168,886,73,14,37,2,0
730,4.339951972571505,963,77,16,34,2,1
731,1.6578134919591414,1440,73,32,49,2,0
732,3.1323791211141976,2491,72,66,71,2,1
733,3.418396831099839,2721,75,70,74,2,0
734,2.656298793700184,541,82,7,21,3,0
735,0.8351948184999247,1645,70,39,55,2,0
736,3.4945561945130015,1013,64,22,41,2,1
737,1.2472944048659156,3811,93,75,88,2,0
738,2.746397927248081,832,83,11,28,3,0
739,0.6919672363124669,181,48,3,15,4,0
740,1.8886571095146136,887,48,32,45,2,0
741,3.1530433076745275,2767,84,57,75,2,1
742,1.891920360525281,669,40,29,38,2,0
743,2.244966004868996,994,57,27,42,2,0
744,2.758690578649079,2271,71,56,69,2,1
745,1.048891156984452,3233,97,57,79,2,0
746,1.0498172494295637,1234,81,20,41,2,0
747,1.206840226718394,648,94,6,21,3,0
748,1.3329815783778867,226,54,1,15,4,0
749,1.941841977968409,1537,88,22,45,2,0
750,2.9913630969498053,1981,92,30,53,2,0
751,0.6024537839924373,97,30,3,11,3,0
752,1.4295256303787633,1411,70,30,49,2,0
753,4.025312286167635,170,26,7,17,2,1
754,4.209882148643086,1017,48,38,46,2,1
755,2.98439219846352,1587,79,32,50,2,0
756,1.253985199557162,870,51,27,41,2,0
757,2.711495457651713,264,38,8,20,3,0
758,3.086812116060109,1711,82,30,52,2,0
759,2.553676750352076,2022,65,59,64,2,0
760,2.3619433409579322,453,60,8,23,3,0
761,1.314365658563621,1407,66,29,54,2,0
762,1.2129103649062958,1535,56,54,55,2,0
763,3.1993913579982554,1719,75,38,56,2,0
764,3.121843029585365,935,85,11,33,3,0
765,2.696269221825684,240,47,5,18,3,0
766,3.6306845742618337,265,62,2,17,4,0
767,2.1111685320894047,331,45,10,22,3,0
768,3.7046540009549274,884,47,31,40,2,1
769,3.8060431029954302,1721,65,44,59,2,1
770,3.4582227882773173,3377,99,55,80,2,1
771,2.35303110947804,889,76,15,31,3,0
772,1.1372804970820942,2247,73,54,67,2,0
773,2.3284831122084175,1756,60,57,59,2,0
774,1.2037893536697126,124,58,1,9,6,0
775,4.396849885123947,325,42,8,23,2,1
776,2.197794733057691,1496,57,49,55,2,0
777,3.506084165217939,1224,65,28,51,2,1
778,2.147069827363474,1617,63,44,57,2,0
779,4.170626200297415,3382,99,56,77,2,0
780,4.498437047349439,2613,93,46,65,2,1
781,2.5673680567991917,1677,76,36,53,2,1
782,2.193667335723476,2406,80,50,72,2,0
783,1.7726068844423568,119,60,1,8,6,0
784,3.415978679270455,758,77,13,30,3,0
785,3.071025078904789,732,53,22,37,2,0
786,1.8872064246311022,974,65,20,38,2,0
787,1.913354106763883,64,28,1,8,5,0
788,1.8910878706859577,2428,81,51,68,2,0
789,1.1149651487782881,798,42,35,41,2,0
790,3.6877433002299815,348,36,14,23,2,1
791,1.736907954758891,810,44,33,42,2,0
792,2.1404280860447575,2531,77,60,71,2,0
793,2.1279691275700547,472,61,6,24,3,0
794,3.6151530597735877,333,31,16,26,2,1
795,4.140500592546289,568,45,16,32,2,0
796,1.9682550248327493,3334,96,57,79,2,0
797,1.647687919619223,1409,56,45,55,2,0
798,2.565388851296666,1153,53,37,50,2,0
799,1.5335158162815574,2802,93,45,71,2,0
800,2.0422040348501853,153,42,4,12,3,0
801,2.5676725065149046,275,25,19,24,2,1
802,0.8539193816507278,741,78,11,27,3,0
803,1.096004872207252,263,96,1,11,5,0
804,2.4456594192479613,963,99,8,32,3,0
805,0.7988321240560552,752,44,28,39,2,0
806,3.000555324135276,865,52,26,40,2,0
807,4.131823167931231,313,67,4,19,4,1
808,3.4092957397673826,466,57,7,23,3,1
809,1.1264482289989588,785,51,23,38,2,0
810,1.1299029664678728,88,40,1,9,6,0
811,1.6894798844365528,826,46,28,42,2,0
812,1.1708197802490665,1319,62,30,51,2,0
813,2.6908507019119363,118,38,2,12,4,0
814,2.522939072172215,3781,88,83,87,2,0
815,3.597842522102066,1352,57,43,53,2,1
816,1.5257517961843545,921,83,10,31,3,0
817,4.048327829590102,888,53,27,39,2,1
818,2.7714214978766676,1099,91,16,39,3,0
819,3.534735949153942,466,41,15,32,2,1
820,4.220983233819135,2113,68,59,66,2,0
821,1.479053639642804,277,72,1,13,5,0
822,4.381578128661458,1934,100,27,51,2,1
823,3.8048032693812313,1716,77,34,54,2,0
824,2.268766234546365,1159,82,16,36,2,0
825,1.1933873390745569,3530,92,64,84,2,0
826,1.4955622020469246,599,64,10,28,3,0
827,4.441034886000626,3315,89,65,81,2,1
828,1.5161789006162452,402,30,24,29,2,0
829,3.842275361506721,2138,69,58,67,2,0
830,1.556244735775366,616,45,20,36,2,0
831,0.5502437619163763,1077,63,22,45,2,0
832,1.8458069831858852,99,39,1,11,5,0
833,2.995079887153743,829,83,12,28,3,0
834,4.44288665405508,2693,79,62,75,2,1
835,3.9897402215629247,691,52,19,34,2,1
836,1.2121032845378048,2233,75,53,66,2,0
837,1.1427473502720176,2339,71,59,69,2,0
838,0.6712307143441629,905,76,15,32,2,0
839,0.7664660226253068,1012,57,28,42,2,0
840,0.9300735536237843,166,25,9,17,2,0
841,1.8708001437239035,809,77,12,33,3,0
842,2.117398562135229,147,31,5,14,3,0
843,2.192345632520661,1821,63,53,61,2,0
844,2.09215016747845,1133,76,19,41,2,0
845,2.834543158673859,2573,90,46,66,2,0
846,2.4298255399676636,228,30,10,19,2,0
847,4.122431542201255,1224,70,25,43,2,0
848,1.29933664504241,2494,99,41,62,2,0
849,1.1904667950128447,1056,61,27,44,2,0
850,2.9528013837502245,347,34,16,26,2,0
851,3.0282242635516794,1886,83,30,57,2,1
852,3.0943921275767736,3101,82,70,79,2,1
853,1.329612508431938,134,41,1,13,5,0
854,0.6952682306111013,547,35,27,34,2,0
855,1.671667785066142,966,92,11,31,3,0
856,1.8086916862023905,238,49,5,16,3,0
857,2.1456483440834417,324,65,5,17,3,0
858,3.4161294461888763,609,86,6,25,3,0
859,2.7790349187744248,458,33,24,31,2,0
860,4.109693573332214,2201,71,57,67,2,1
861,2.350805608407945,415,41,10,26,2,0
862,2.373164545032239,2323,72,57,69,2,0
863,1.8562003506259024,549,47,17,33,2,0
864,0.6887580995585614,207,29,9,19,2,0
865,3.3918414311964717,146,46,1,15,4,0
866,4.292383520619482,877,81,11,35,3,1
867,1.3672596957173457,882,50,29,42,2,0
868,3.542521682059409,897,55,26,39,2,0
869,3.8044378328667365,1514,64,38,56,2,1
870,2.2455181759147522,1863,99,22,47,2,0
871,3.817616668703758,641,78,9,25,3,0
872,3.135164541330584,777,44,28,41,2,0
873,1.9273150061717979,2315,84,45,64,2,0
874,3.707413750150147,360,38,12,23,2,0
875,1.0041762951017201,1294,54,43,52,2,0
876,1.4406450628907579,247,44,5,18,3,0
877,1.7630210496391325,144,31,5,13,3,0
878,1.6895699430717315,240,25,17,22,2,0
879,0.7692019067873357,2235,88,40,60,2,0
880,2.2345269991771546,365,54,8,21,3,0
881,1.055745658861615,309,95,1,13,6,0
882,1.5012864561000119,148,38,4,12,3,0
883,0.8190645851951159,1139,83,17,38,3,0
884,2.9996381372224556,73,46,1,7,6,0
885,0.9984277900980327,1703,65,44,59,2,0
886,1.8855224634730017,127,25,4,15,3,0
887,0.5085213024332429,711,60,17,31,2,0
888,2.5263691442278056,298,32,13,25,2,1
889,1.430996126173436,1795,93,30,49,2,0
890,3.634889897941876,3713,97,68,84,2,0
891,1.5171555135689259,2326,86,43,65,2,0
892,2.905876824858642,3483,84,82,83,2,1
893,3.8629394968727966,1334,95,18,40,2,0
894,4.462344249569655,875,47,29,42,2,1
895,1.0657457568632394,3842,94,74,88,2,0
896,3.2223794478745225,695,58,16,32,2,0
897,0.9026770744533095,403,40,15,29,2,0
898,2.178249272300333,1617,89,27,46,2,0
899,3.4178169160817977,143,29,5,16,3,0
900,2.8052337262035567,550,64,9,26,3,0
901,2.6128788115412305,141,49,1,9,5,0
902,3.004998949287324,279,27,16,25,2,0
903,3.2821247238329128,271,42,8,18,3,1
904,2.695896204784747,1552,59,48,56,2,0
905,0.5560460312548505,1500,70,33,52,2,0
906,0.5214216670007885,2433,88,44,64,2,0
907,2.636539731708824,2776,98,46,69,2,0
908,2.7912910475907724,302,33,13,22,2,0
909,0.5912360713842992,544,65,8,22,3,0
910,3.498389498455104,555,59,10,28,3,0
911,1.879113265387522,91,26,4,11,3,0
912,2.646259115918656,472,32,27,31,2,1
913,2.802992072586459,2806,82,61,76,2,1
914,3.84371931784838,2423,84,45,71,2,1
915,2.4081129987695937,644,41,27,36,2,0
916,1.6974721423524701,260,34,9,23,2,0
917,3.6167515605729252,216,45,5,15,3,1
918,2.3404323996346204,127,30,3,15,3,0
919,3.8364405821923158,1566,98,19,44,2,0
920,1.3787312882750182,144,26,7,17,2,0
921,3.4422394483085803,1190,58,32,49,2,0
922,2.255890729778501,1682,72,36,55,2,0
923,4.156965594869291,1678,59,54,58,2,1
924,1.8075595416241481,212,30,9,18,2,0
925,0.621705925779656,692,86,10,23,3,0
926,4.424621023356915,94,44,1,9,5,1
927,3.4239620487755786,2901,89,56,75,2,1
928,0.8276045026517815,318,65,5,18,3,0
929,3.8667647675959618,1233,72,24,50,2,0
930,1.6682564723580313,581,36,27,35,2,0
931,2.3631856150119384,1129,94,15,43,3,0
932,3.216218553501582,677,88,8,24,3,0
933,3.907257344114778,536,99,5,17,3,0
934,2.033428588164906,255,70,2,14,4,0
935,1.6009031419599848,169,32,7,16,3,0
936,3.591343213192774,202,46,5,14,3,0
937,1.4909934676822503,1834,88,32,52,2,0
938,0.9426761849457694,746,75,11,34,3,0
939,3.4304399757573014,638,41,26,37,2,1
940,2.7269198662668033,2044,75,46,62,2,0
941,1.6140928922446438,807,44,29,42,2,0
942,3.9394239306925423,1242,61,32,50,2,0
943,1.3689422589200455,382,30,22,29,2,0
944,4.115782324594697,1876,64,52,63,2,0
945,3.7999578567180956,725,64,15,32,2,0
946,2.7889621816082593,1990,98,29,52,2,0
947,1.9224830291648365,2984,96,49,74,2,0
948,3.137757195465441,993,63,21,42,2,0
949,2.5983175559545315,1397,80,26,41,2,0
950,2.2071042559080927,849,63,20,35,2,0
951,3.6816157450335623,946,51,30,43,2,1
952,3.9054555812071845,1513,57,49,56,2,1
953,0.5512928045558052,679,73,9,28,3,0
954,4.007568533687106,2852,84,58,76,2,1
955,1.648155887938064,1108,52,38,48,2,0
956,3.7484738857162023,357,91,1,15,4,0
957,3.580189352638505,2236,83,45,62,2,1
958,4.104304302738528,998,74,17,41,2,1
959,2.190132000168536,1610,85,29,48,2,0
960,2.8682373723490424,2089,69,55,66,2,0
961,0.5389840273303119,1145,76,18,41,2,0
962,1.71793553437183,481,39,17,30,2,0
963,2.025439871614309,478,52,11,25,2,0
964,2.3751050639162066,1281,75,26,42,2,0
965,3.0614504446007444,1051,63,24,43,2,1
966,0.6555668746792698,305,40,11,20,2,0
967,2.463056044693004,353,48,10,23,3,0
968,3.4614727757838057,3253,91,63,81,2,0
969,0.931779995331504,994,77,16,36,2,0
970,1.8899345216207029,699,42,27,40,2,0
971,2.949353503279657,733,57,15,36,2,0
972,3.9604335170853293,262,40,8,18,3,0
973,3.021018623593818,1596,72,35,52,2,1
974,0.6498815293316684,378,65,6,21,3,0
975,4.188724270878372,3672,99,58,83,2,1
976,2.9940057321112548,2914,98,47,69,2,0
977,1.5404062379299863,751,69,15,31,2,0
978,4.43001829743017,2230,91,39,60,2,1
979,3.560826896366884,2200,77,50,65,2,0
980,2.082391695539439,192,27,10,19,2,0
981,4.281095186417392,2471,78,57,73,2,1
982,4.4256031749301865,3781,92,75,87,2,0
983,4.365309484105887,1141,68,26,41,2,0
984,4.314550993480932,143,33,5,14,3,1
985,4.300182389814559,166,37,3,15,3,0
986,0.5292747836677822,455,52,11,24,2,0
987,0.5012475997698904,3804,93,75,90,2,0
988,1.6605196512085048,431,39,14,30,2,0
989,2.710561598329687,220,28,10,21,2,0
990,4.393315372105308,1478,58,46,55,2,1
991,2.7854719976924622,376,32,18,26,2,1
992,1.654520625955954,839,79,14,33,3,0
993,1.9956145633393478,879,54,25,38,2,0
994,3.392189594348761,578,40,22,33,2,1
995,4.371427190132623,1805,68,46,60,2,1
996,3.6849139902507546,991,49,35,45,2,0
997,2.3810444096459236,3136,92,56,78,2,0
998,2.5516420044213706,273,38,8,20,3,0
999,1.5059855508775253,2213,100,32,57,2,0
1000,3.1578002780479153,382,36,11,27,2,0
1001,1.9709980355704184,728,39,35,38,2,0
1002,1.4155840065720002,113,25,5,13,3,0
1003,1.103125988942498,1430,61,37,54,2,0
1004,1.281956713293083,1301,76,21,47,2,0
1005,2.331560243766415,936,63,24,36,2,0
1006,3.929629856717705,501,72,7,21,3,1
1007,4.076760908112231,304,31,15,25,2,1
1008,1.9311106269285432,1341,70,29,48,2,0
1009,3.514653737925947,113,48,1,9,5,1
1010,1.5996885013656406,407,34,19,28,2,0
1011,1.1985854617029559,2703,75,68,74,2,0
1012,2.8870404565714236,125,27,5,14,3,0
1013,0.5974619066633768,2200,94,35,57,2,0
1014,1.7131814468029893,1458,69,31,52,2,0
1015,1.908042440472891,784,90,8,26,3,0
1016,1.5253764492818904,1673,59,54,58,2,0
1017,2.0804244751047074,2777,78,66,75,2,0
1018,1.3359836735785149,1993,88,36,54,2,0
1019,2.051443871488683,2034,94,35,55,2,0
1020,3.9827353618241705,355,69,3,16,4,1
1021,2.066968267851054,527,55,11,26,3,0
1022,4.310499039666235,369,39,13,25,2,1
1023,1.1159731020543564,1791,63,53,62,2,0
1024,0.9575140073329811,1309,61,37,51,2,0
1025,1.9259179510609168,241,38,7,20,3,0
1026,2.0343818131554774,242,26,15,24,2,0
1027,3.205172327790048,2353,83,44,66,2,0
1028,0.735209112943866,159,54,1,11,4,0
1029,4.44218958768164,217,33,9,17,2,1
1030,2.6941074715965936,4751,100,87,99,2,0
1031,2.846514674341273,128,43,2,10,4,0
1032,3.9457174306363174,1055,67,23,41,2,0
1033,1.686435546390781,464,44,14,29,2,0
1034,1.2802523050469654,1344,80,23,44,2,0
1035,3.2696054730220117,688,64,15,29,3,0
1036,4.215308240833039,922,49,32,44,2,0
1037,1.5896932248555533,322,79,2,15,4,0
1038,4.294185340052452,1223,56,36,51,2,1
1039,1.8731478893944513,3412,93,61,84,2,0
1040,3.1986616756124606,812,47,28,41,2,1
1041,4.386265953574796,2312,76,50,67,2,1
1042,0.7515038411116159,982,82,14,33,3,0
1043,1.676624862982489,257,86,1,13,5,0
1044,4.444732024089458,3608,97,64,84,2,0
1045,0.6429116597845019,2141,81,45,61,2,0
1046,4.240828341796438,341,51,7,18,3,1
1047,1.0409998463280212,231,28,13,19,2,0
1048,0.7108036688820589,2021,95,28,57,2,0
1049,1.847545881689538,1314,74,25,45,2,0
1050,2.1545630616338234,820,52,24,37,2,0
1051,3.561185349313494,1223,88,18,41,2,0
1052,3.7014501246207034,893,50,25,42,2,1
1053,1.8420957732517298,134,26,5,16,3,0
1054,3.9156318630485014,378,38,13,25,2,1
1055,1.6349220929023942,833,64,18,34,2,0
1056,1.842674993581706,1479,62,38,56,2,0
1057,0.9984516560496961,320,27,21,26,2,0
1058,2.826544572288107,171,37,4,13,3,0
1059,2.539388470638304,934,45,39,44,2,0
1060,2.7512018208498494,1516,93,19,46,3,0
1061,2.5972991767683644,522,78,7,21,3,0
1062,1.8653838533446616,2940,96,50,72,2,0
1063,1.55690227336432,3680,92,71,88,2,0
1064,1.9714332975382218,293,52,3,16,3,0
1065,2.1321508491873793,376,40,10,24,2,0
1066,1.910710180648672,765,60,15,34,2,0
1067,2.302132494442554,1071,60,25,43,2,0
1068,2.8210492232287714,213,64,2,12,4,0
1069,3.2741360878895165,2518,82,50,71,2,0
1070,0.72354565888693,115,38,2,10,4,0
1071,4.186464869466274,2025,97,28,56,2,0
1072,3.835164525887434,636,98,5,23,3,1
1073,1.6805869683440848,2640,91,44,68,2,0
1074,3.7863824752647606,219,46,5,15,3,0
1075,2.591025896006064,1783,72,42,61,2,0
1076,1.2643209427788866,3288,82,77,81,2,0
1077,3.8727338513917027,546,48,16,28,2,1
1078,1.0566057356041565,684,65,14,32,2,0
1079,2.033986176554269,528,57,11,29,3,0
1080,0.9918812876378991,1266,78,20,43,2,0
1081,4.252497329124355,1196,56,35,50,2,1
1082,1.7209740428229363,297,25,23,24,2,0
1083,2.563765923054583,1220,96,12,37,3,0
1084,0.9366497660033564,499,62,10,26,3,0
1085,1.7571176638277297,326,33,14,24,2,0
1086,0.6461520386203672,682,55,11,32,2,0
1087,3.504330762073977,570,46,17,31,2,0
1088,1.406644528428453,319,36,10,25,2,0
1089,4.24460642522774,1093,48,43,47,2,1
1090,1.430349797124578,870,46,29,42,2,0
1091,2.2827091609607746,391,32,20,28,2,0
1092,1.2366499250743161,1229,70,26,44,2,0
1093,2.4225801526805166,1830,70,43,61,2,0
1094,2.5175833592809234,743,62,15,32,2,0
1095,4.4778624638673215,374,39,13,25,2,1
1096,1.2316139974463622,44,28,1,8,6,0
1097,4.356720171078446,1879,90,30,53,2,0
1098,1.1242417131977742,710,61,13,31,2,0
1099,0.6219654435128374,174,35,5,14,3,0
1100,0.9334089093677851,1087,56,30,46,2,0
1101,3.0250241884506703,233,27,13,22,2,1
1102,2.4421188165887426,201,29,10,19,2,0
1103,2.895022599164154,956,55,27,42,2,1
1104,1.2703332342396498,429,61,8,20,3,0
1105,3.6427655213142383,2631,74,68,73,2,1
1106,2.6800835998623955,2310,86,42,65,2,0
1107,2.64327661223622,236,48,4,15,3,1
1108,0.7684098797106245,1608,79,31,49,2,0
1109,1.9503543984361569,1720,68,40,60,2,0
1110,3.136519428336168,112,49,1,10,5,0
1111,1.201630285692512,2441,75,57,71,2,0
1112,1.6617685392507124,212,71,2,12,5,0
1113,1.251610598728119,258,97,2,12,6,0
1114,0.9134432955948837,1220,50,48,49,2,0
1115,3.9528897924924498,1252,75,23,45,2,0
1116,3.3188651793235393,1255,63,30,47,2,0
1117,0.784624040782977,527,41,19,32,2,0
1118,2.6831152888589984,1261,67,28,47,2,1
1119,1.4639932769670922,182,27,7,20,2,0
1120,2.6129957600216525,825,42,35,41,2,1
1121,3.917174218084552,534,38,24,33,2,0
1122,2.738912525692103,1131,54,35,49,2,0
1123,3.397639766422727,1575,64,41,55,2,1
1124,3.5053997295143984,346,49,10,25,3,1
1125,3.816240496475248,1737,99,21,48,2,1
1126,0.8374302360127861,113,36,2,11,4,0
1127,2.7508806187003354,113,30,4,12,3,0
1128,3.807361638685424,507,38,19,31,2,1
1129,1.861769856328391,611,39,26,35,2,0
1130,1.5718094431982834,137,37,1,12,4,0
1131,2.1943481810852434,833,90,7,29,3,0
1132,2.328106330649697,3296,89,66,84,2,0
